Customer ID,Gender,Age,City Code,Product Code,Product Price (Taka),Delivery Charge(Taka),Total Bill (Taka),Spending Score,Customer Value
604,Female,29,19,2,5990,120,6110,48,0
605,Female,23,15,10,9550,120,9670,90,1
606,Female,31,1,9,9000,70,9070,90,1
607,Male,28,13,5,7560,120,7680,78,1
608,Female,38,6,5,7560,120,7680,78,1
609,Female,44,1,3,7180,70,7250,53,0
610,Male,34,1,7,6500,70,6570,48,0
611,Female,40,1,10,9550,70,9620,90,1
612,Female,33,3,5,7560,120,7680,78,1
613,Female,23,1,2,5990,70,6060,48,0
614,Female,28,3,2,5990,120,6110,48,0
615,Female,22,3,6,10590,120,10710,95,1
616,Female,24,8,1,5599,120,5719,33,0
617,Female,24,3,1,5599,120,5719,33,0
618,Female,50,1,6,10590,70,10660,95,1
619,Female,42,1,5,7560,70,7630,78,1
620,Female,29,1,9,9000,70,9070,90,1
621,Female,42,1,2,5990,70,6060,48,0
622,Female,38,1,7,6500,70,6570,48,0
623,Female,29,1,6,10590,70,10660,95,1
624,Female,50,1,6,10590,70,10660,95,1
625,Female,50,11,10,9550,120,9670,90,1
626,Female,28,10,9,9000,120,9120,90,1
627,Female,40,18,5,7560,120,7680,78,1
628,Female,26,1,6,10590,70,10660,95,1
629,Male,41,1,4,6890,70,6960,48,0
630,Female,39,14,1,5599,120,5719,33,0
631,Female,28,18,6,10590,120,10710,95,1
632,Female,37,16,1,5599,120,5719,33,0
633,Female,44,14,10,9550,120,9670,90,1
634,Male,44,1,7,6500,70,6570,48,0
635,Female,25,1,4,6890,70,6960,48,0
636,Female,23,1,8,7500,70,7570,78,1
637,Female,32,8,6,10590,120,10710,95,1
638,Female,22,1,9,9000,70,9070,90,1
639,Female,22,1,1,5599,70,5669,33,0
640,Female,47,1,4,6890,70,6960,48,0
641,Female,40,12,6,10590,120,10710,95,1
642,Female,29,3,4,6890,120,7010,53,0
643,Female,28,9,7,6500,120,6620,48,0
644,Female,23,16,1,5599,120,5719,33,0
645,Male,33,14,5,7560,120,7680,78,1
646,Female,28,1,3,7180,70,7250,53,0
647,Female,45,20,9,9000,120,9120,90,1
648,Female,47,3,9,9000,120,9120,90,1
649,Female,30,1,10,9550,70,9620,90,1
650,Female,35,16,1,5599,120,5719,33,0
651,Female,50,3,1,5599,120,5719,33,0
652,Male,48,7,6,10590,120,10710,95,1
653,Female,26,1,3,7180,70,7250,53,0
654,Female,36,1,5,7560,70,7630,78,1
655,Male,32,1,1,5599,70,5669,33,0
656,Female,25,11,9,9000,120,9120,90,1
657,Female,41,1,2,5990,70,6060,48,0
658,Female,41,14,1,5599,120,5719,33,0
659,Female,30,13,4,6890,120,7010,53,0
660,Female,38,3,2,5990,120,6110,48,0
661,Female,41,1,10,9550,70,9620,90,1
662,Female,38,7,10,9550,120,9670,90,1
663,Female,38,14,3,7180,120,7300,53,0
664,Female,31,1,10,9550,70,9620,90,1
665,Female,24,3,2,5990,120,6110,48,0
666,Female,34,15,9,9000,120,9120,90,1
667,Female,40,3,5,7560,120,7680,78,1
668,Female,22,1,6,10590,70,10660,95,1
669,Female,38,2,3,7180,120,7300,53,0
670,Female,37,15,9,9000,120,9120,90,1
671,Female,26,18,4,6890,120,7010,53,0
672,Female,44,20,6,10590,120,10710,95,1
673,Female,45,3,7,6500,120,6620,48,0
674,Female,47,1,4,6890,70,6960,48,0
675,Female,35,1,3,7180,70,7250,53,0
676,Male,33,1,8,7500,120,7620,78,1
677,Female,22,3,5,7560,120,7680,78,1
678,Female,38,3,10,9550,120,9670,90,1
679,Female,26,1,8,7500,70,7570,78,1
680,Female,41,1,7,6500,70,6570,48,0
681,Female,50,1,2,5990,70,6060,48,0
682,Male,34,1,7,6500,70,6570,48,0
683,Female,33,1,7,6500,70,6570,48,0
684,Male,47,3,7,6500,120,6620,48,0
685,Female,48,1,1,5599,70,5669,33,0
686,Female,29,3,4,6890,120,7010,53,0
687,Male,47,1,10,9550,70,9620,90,1
688,Female,44,7,3,7180,120,7300,53,0
689,Female,22,1,5,7560,70,7630,78,1
690,Female,38,7,10,9550,120,9670,90,1
691,Female,27,3,7,6500,120,6620,48,0
692,Female,30,16,1,5599,120,5719,33,0
693,Female,28,2,10,9550,120,9670,90,1
694,Male,38,16,5,7560,120,7680,78,1
695,Female,38,19,6,10590,120,10710,95,1
696,Female,38,10,10,9550,120,9670,90,1
697,Female,27,3,10,9550,120,9670,90,1
698,Female,46,3,3,7180,120,7300,53,0
699,Female,36,1,3,7180,70,7250,53,0
700,Female,47,12,10,9550,120,9670,90,1
701,Female,44,1,5,7560,70,7630,78,1
702,Male,44,14,7,6500,120,6620,48,0
703,Female,23,1,2,5990,120,6110,48,0
704,Female,40,1,7,6500,70,6570,48,0
705,Female,37,1,1,5599,70,5669,33,0
706,Female,37,1,2,5990,70,6060,48,0
707,Female,26,1,10,9550,70,9620,90,1
708,Male,43,15,1,5599,120,5719,33,0
709,Male,27,5,5,7560,120,7680,78,1
710,Female,45,11,10,9550,120,9670,90,1
711,Female,27,1,9,9000,70,9070,90,1
712,Female,39,1,1,5599,70,5669,33,0
713,Female,43,1,3,7180,70,7250,53,0
714,Female,22,2,2,5990,120,6110,48,0
715,Female,36,3,5,7560,120,7680,78,1
716,Female,44,1,2,5990,70,6060,48,0
717,Female,24,17,1,5599,120,5719,33,0
718,Female,29,1,8,7500,70,7570,78,1
719,Female,44,1,3,7180,70,7250,53,0
720,Female,28,3,6,10590,120,10710,95,1
721,Female,37,10,2,5990,120,6110,48,0
722,Female,22,3,5,7560,120,7680,78,1
723,Female,27,8,10,9550,120,9670,90,1
724,Female,46,4,4,6890,120,7010,53,0
725,Female,43,20,4,6890,120,7010,53,0
726,Female,41,3,1,5599,120,5719,33,0
727,Female,40,3,10,9550,120,9670,90,1
728,Female,45,3,2,5990,120,6110,48,0
729,Female,46,1,7,6500,70,6570,48,0
730,Female,40,1,5,7560,70,7630,78,1
731,Female,29,1,7,6500,70,6570,48,0
732,Female,28,1,3,7180,70,7250,53,0
733,Male,22,7,2,5990,120,6110,48,0
734,Female,36,3,7,6500,120,6620,48,0
735,Female,30,3,5,7560,120,7680,78,1
736,Female,38,2,9,9000,120,9120,90,1
737,Male,35,3,7,6500,120,6620,48,0
738,Female,37,19,3,7180,120,7300,53,0
739,Female,25,15,8,7500,120,7620,78,1
740,Female,50,4,5,7560,120,7680,78,1
741,Female,33,3,4,6890,120,7010,53,0
742,Female,36,6,4,6890,120,7010,53,0
743,Male,22,3,5,7560,120,7680,78,1
744,Female,34,1,1,5599,70,5669,33,0
745,Female,31,3,5,7560,120,7680,78,1
746,Female,40,20,7,6500,120,6620,48,0
747,Female,23,20,1,5599,120,5719,33,0
748,Female,34,17,8,7500,120,7620,78,1
749,Female,35,1,4,6890,70,6960,48,0
750,Female,25,8,2,5990,120,6110,48,0
751,Female,33,1,7,6500,70,6570,48,0
752,Female,23,3,6,10590,120,10710,95,1
753,Female,35,18,9,9000,120,9120,90,1
754,Female,46,1,2,5990,70,6060,48,0
755,Female,42,1,4,6890,70,6960,48,0
756,Female,38,1,8,7500,70,7570,78,1
757,Female,39,14,3,7180,120,7300,53,0
758,Female,31,1,6,10590,70,10660,95,1
759,Female,47,2,6,10590,120,10710,95,1
760,Female,30,1,7,6500,70,6570,48,0
761,Female,45,11,7,6500,120,6620,48,0
762,Female,24,1,9,9000,70,9070,90,1
763,Female,28,1,6,10590,70,10660,95,1
764,Female,22,2,4,6890,120,7010,53,0
765,Female,40,3,2,5990,120,6110,48,0
766,Female,23,1,6,10590,70,10660,95,1
767,Female,28,20,2,5990,120,6110,48,0
768,Female,29,3,4,6890,120,7010,53,0
769,Female,43,12,10,9550,120,9670,90,1
770,Female,27,1,3,7180,70,7250,53,0
771,Female,50,1,2,5990,70,6060,48,0
772,Female,42,10,8,7500,120,7620,78,1
773,Female,40,1,7,6500,70,6570,48,0
774,Male,24,1,3,7180,70,7250,53,0
775,Female,31,3,5,7560,120,7680,78,1
776,Female,32,3,8,7500,120,7620,78,1
777,Female,42,18,5,7560,120,7680,78,1
778,Female,37,13,8,7500,120,7620,78,1
779,Female,23,1,7,6500,70,6570,48,0
780,Male,26,1,1,5599,70,5669,33,0
781,Female,37,5,4,6890,120,7010,53,0
782,Male,46,1,5,7560,70,7630,78,1
783,Female,48,1,1,5599,70,5669,33,0
784,Male,26,1,6,10590,70,10660,95,1
785,Female,24,1,8,7500,70,7570,78,1
786,Female,50,3,3,7180,120,7300,53,0
787,Female,23,1,3,7180,70,7250,53,0
788,Female,49,17,6,10590,120,10710,95,1
789,Female,23,11,10,9550,120,9670,90,1
790,Female,23,1,2,5990,70,6060,48,0
791,Male,37,3,10,9550,120,9670,90,1
792,Female,43,1,5,7560,70,7630,78,1
793,Female,23,13,2,5990,120,6110,48,0
794,Female,43,3,9,9000,120,9120,90,1
795,Female,38,16,9,9000,120,9120,90,1
796,Female,24,1,9,9000,70,9070,90,1
797,Female,45,1,8,7500,70,7570,78,1
798,Female,35,1,4,6890,120,7010,53,0
799,Female,44,1,7,6500,70,6570,48,0
800,Female,47,8,4,6890,120,7010,53,0
801,Female,36,3,8,7500,120,7620,78,1
802,Female,23,1,2,5990,70,6060,48,0
803,Male,29,10,2,5990,120,6110,48,0
804,Female,27,1,5,7560,70,7630,78,1
805,Female,31,1,6,10590,70,10660,95,1
806,Female,50,1,1,5599,70,5669,33,0
807,Female,39,2,3,7180,120,7300,53,0
808,Female,30,18,10,9550,120,9670,90,1
809,Female,49,1,8,7500,70,7570,78,1
810,Female,26,1,5,7560,70,7630,78,1
811,Female,34,17,4,6890,120,7010,53,0
812,Male,41,20,3,7180,120,7300,53,0
813,Male,44,18,9,9000,120,9120,90,1
814,Male,33,10,2,5990,120,6110,48,0
815,Female,41,1,6,10590,70,10660,95,1
816,Female,27,15,9,9000,120,9120,90,1
817,Female,22,1,4,6890,70,6960,48,0
818,Female,42,1,6,10590,70,10660,95,1
819,Female,35,3,5,7560,120,7680,78,1
820,Female,37,3,5,7560,120,7680,78,1
821,Male,36,5,9,9000,120,9120,90,1
822,Female,29,18,8,7500,120,7620,78,1
823,Female,25,3,3,7180,120,7300,53,0
824,Female,46,1,1,5599,70,5669,33,0
825,Female,46,1,2,5990,70,6060,48,0
826,Female,24,1,2,5990,70,6060,48,0
827,Female,23,9,2,5990,120,6110,48,0
828,Female,30,15,2,5990,120,6110,48,0
829,Female,23,16,2,5990,120,6110,48,0
830,Female,32,5,2,5990,120,6110,48,0
831,Male,43,13,2,5990,120,6110,48,0
832,Female,28,1,2,5990,70,6060,48,0
833,Female,35,1,2,5990,70,6060,48,0
834,Female,48,19,2,5990,120,6110,48,0
835,Female,39,1,6,10590,70,10660,95,1
836,Female,33,1,10,9550,70,9620,90,1
837,Female,37,2,7,6500,120,6620,48,0
838,Female,37,14,4,6890,120,7010,53,0
839,Female,46,1,5,7560,70,7630,78,1
840,Female,37,1,9,9000,70,9070,90,1
841,Female,46,5,3,7180,120,7300,53,0
842,Female,32,1,1,5599,70,5669,33,0
843,Female,28,5,2,5990,120,6110,48,0
844,Male,25,8,3,7180,120,7300,53,0
845,Female,38,4,8,7500,120,7620,78,1
846,Female,25,7,7,6500,120,6620,48,0
847,Female,40,1,4,6890,70,6960,48,0
848,Female,40,3,8,7500,120,7620,78,1
849,Female,43,3,9,9000,120,9120,90,1
850,Male,31,16,9,9000,120,9120,90,1
851,Female,26,4,8,7500,120,7620,78,1
852,Female,23,3,8,7500,120,7620,78,1
853,Female,44,1,3,7180,70,7250,53,0
854,Female,43,11,4,6890,120,7010,53,0
855,Female,23,12,3,7180,120,7300,53,0
856,Female,41,1,7,6500,70,6570,48,0
857,Female,31,1,1,5599,70,5669,33,0
858,Female,23,1,4,6890,70,6960,48,0
859,Female,44,1,9,9000,70,9070,90,1
860,Male,36,8,6,10590,120,10710,95,1
861,Male,35,3,4,6890,120,7010,53,0
862,Female,26,7,9,9000,120,9120,90,1
863,Female,37,1,3,7180,70,7250,53,0
864,Female,27,3,6,10590,120,10710,95,1
865,Female,41,1,2,5990,70,6060,48,0
866,Female,37,6,6,10590,120,10710,95,1
867,Female,34,1,5,7560,70,7630,78,1
868,Female,27,3,1,5599,120,5719,33,0
869,Female,23,3,10,9550,120,9670,90,1
870,Female,26,10,7,6500,120,6620,48,0
871,Female,30,1,1,5599,70,5669,33,0
872,Female,38,1,9,9000,70,9070,90,1
873,Female,32,1,8,7500,70,7570,78,1
874,Male,32,3,7,6500,120,6620,48,0
875,Female,42,7,1,5599,120,5719,33,0
876,Female,38,14,1,5599,120,5719,33,0
877,Female,23,6,9,9000,120,9120,90,1
878,Female,36,19,1,5599,120,5719,33,0
879,Male,39,15,4,6890,120,7010,53,0
880,Female,44,1,10,9550,70,9620,90,1
881,Female,32,3,4,6890,120,7010,53,0
882,Female,38,6,2,5990,120,6110,48,0
883,Female,27,12,9,9000,120,9120,90,1
884,Female,30,1,5,7560,70,7630,78,1
885,Female,32,1,6,10590,70,10660,95,1
886,Female,34,7,6,10590,120,10710,95,1
887,Male,39,5,1,5599,120,5719,33,0
888,Female,33,1,2,5990,70,6060,48,0
889,Female,35,19,2,5990,120,6110,48,0
890,Female,45,1,6,10590,70,10660,95,1
891,Female,50,1,1,5599,70,5669,33,0
892,Female,37,4,6,10590,120,10710,95,1
893,Female,50,1,2,5990,70,6060,48,0
894,Female,34,1,4,6890,70,6960,48,0
895,Female,49,9,2,5990,120,6110,48,0
896,Female,36,1,8,7500,70,7570,78,1
897,Female,32,17,9,9000,120,9120,90,1
898,Female,50,1,4,6890,70,6960,48,0
899,Male,42,1,10,9550,70,9620,90,1
900,Female,38,13,1,5599,120,5719,33,0
901,Female,35,17,8,7500,120,7620,78,1
902,Female,29,1,3,7180,70,7250,53,0
903,Female,37,9,4,6890,120,7010,53,0
904,Male,41,20,9,9000,120,9120,90,1
905,Female,34,11,6,10590,120,10710,95,1
906,Female,49,1,7,6500,70,6570,48,0
907,Female,40,18,5,7560,120,7680,78,1
908,Female,22,3,5,7560,120,7680,78,1
909,Female,47,18,7,6500,120,6620,48,0
910,Female,23,1,7,6500,70,6570,48,0
911,Male,23,13,4,6890,120,7010,53,0
912,Female,42,3,5,7560,120,7680,78,1
913,Female,30,1,4,6890,70,6960,48,0
914,Male,40,13,9,9000,120,9120,90,1
915,Female,33,1,4,6890,70,6960,48,0
916,Female,35,1,3,7180,70,7250,53,0
917,Male,23,3,4,6890,120,7010,53,0
918,Female,36,3,7,6500,120,6620,48,0
919,Female,43,7,5,7560,120,7680,78,1
920,Female,40,1,6,10590,70,10660,95,1
921,Female,46,1,5,7560,70,7630,78,1
922,Female,49,3,3,7180,120,7300,53,0
923,Female,28,9,1,5599,120,5719,33,0
924,Female,34,7,3,7180,120,7300,53,0
925,Female,36,3,5,7560,120,7680,78,1
926,Female,32,16,7,6500,120,6620,48,0
927,Female,39,1,10,9550,70,9620,90,1
928,Female,26,1,8,7500,70,7570,78,1
929,Female,39,11,9,9000,120,9120,90,1
930,Male,29,11,3,7180,120,7300,53,0
931,Female,23,3,2,5990,120,6110,48,0
932,Female,33,1,2,5990,70,6060,48,0
933,Female,25,2,2,5990,120,6110,48,0
934,Female,48,1,8,7500,70,7570,78,1
935,Female,38,3,2,5990,120,6110,48,0
936,Female,31,3,6,10590,120,10710,95,1
937,Female,34,3,10,9550,120,9670,90,1
938,Female,48,1,5,7560,70,7630,78,1
939,Female,35,3,10,9550,120,9670,90,1
940,Female,35,14,8,7500,120,7620,78,1
941,Female,23,8,6,10590,120,10710,95,1
942,Female,38,1,8,7500,70,7570,78,1
943,Female,42,3,5,7560,120,7680,78,1
944,Female,37,10,10,9550,120,9670,90,1
945,Female,36,18,6,10590,120,10710,95,1
946,Female,42,1,2,5990,70,6060,48,0
947,Female,43,2,2,5990,120,6110,48,0
948,Female,36,14,5,7560,120,7680,78,1
949,Male,33,1,7,6500,70,6570,48,0
950,Male,22,4,9,9000,120,9120,90,1
951,Female,46,9,5,7560,120,7680,78,1
952,Female,26,4,5,7560,120,7680,78,1
953,Female,39,4,7,6500,120,6620,48,0
954,Female,26,7,3,7180,120,7300,53,0
955,Female,40,6,5,7560,120,7680,78,1
956,Female,24,6,3,7180,120,7300,53,0
957,Female,50,20,6,10590,120,10710,95,1
958,Female,41,1,4,6890,70,6960,48,0
959,Female,32,1,9,9000,70,9070,90,1
960,Female,41,3,8,7500,120,7620,78,1
961,Female,30,2,9,9000,120,9120,90,1
962,Female,29,19,2,5990,120,6110,48,0
963,Female,23,10,10,9550,120,9670,90,1
964,Female,34,1,1,5599,70,5669,33,0
965,Female,48,17,5,7560,120,7680,78,1
966,Female,36,10,6,10590,120,10710,95,1
967,Female,33,14,2,5990,120,6110,48,0
968,Female,42,1,4,6890,70,6960,48,0
969,Female,37,1,7,6500,70,6570,48,0
970,Female,27,3,4,6890,120,7010,53,0
971,Female,49,1,8,7500,70,7570,78,1
972,Female,44,12,1,5599,120,5719,33,0
973,Female,38,7,6,10590,120,10710,95,1
974,Female,33,3,10,9550,120,9670,90,1
975,Female,23,1,2,5990,70,6060,48,0
976,Female,35,3,8,7500,120,7620,78,1
977,Female,23,20,6,10590,120,10710,95,1
978,Female,38,3,2,5990,120,6110,48,0
979,Female,24,1,8,7500,70,7570,78,1
980,Female,48,3,8,7500,120,7620,78,1
981,Male,48,12,6,10590,120,10710,95,1
982,Female,23,8,5,7560,120,7680,78,1
983,Female,30,1,6,10590,70,10660,95,1
984,Male,42,7,6,10590,120,10710,95,1
985,Female,23,1,2,5990,70,6060,48,0
986,Female,35,1,6,10590,70,10660,95,1
987,Female,43,3,3,7180,120,7300,53,0
988,Female,30,8,5,7560,120,7680,78,1
989,Female,43,1,10,9550,70,9620,90,1
990,Female,31,16,3,7180,120,7300,53,0
991,Male,36,8,2,5990,120,6110,48,0
992,Male,49,1,3,7180,70,7250,53,0
993,Female,45,15,8,7500,120,7620,78,1
994,Female,29,1,6,10590,70,10660,95,1
995,Female,49,14,3,7180,120,7300,53,0
996,Female,26,1,4,6890,70,6960,48,0
997,Female,43,1,8,7500,70,7570,78,1
998,Female,31,1,9,9000,70,9070,90,1
999,Female,30,1,3,7180,70,7250,53,0
1000,Female,38,20,3,7180,120,7300,53,0
1001,Female,45,1,6,10590,70,10660,95,1
1002,Female,45,3,6,10590,120,10710,95,1
1003,Female,49,10,8,7500,120,7620,78,1
1004,Female,26,1,2,5990,70,6060,48,0
1005,Female,48,1,10,9550,70,9620,90,1
1006,Female,23,18,1,5599,120,5719,33,0
1007,Female,31,20,8,7500,120,7620,78,1
1008,Female,49,1,2,5990,70,6060,48,0
1009,Female,27,2,3,7180,120,7300,53,0
1010,Female,26,2,1,5599,120,5719,33,0
1011,Female,38,16,3,7180,120,7300,53,0
1012,Female,25,3,10,9550,120,9670,90,1
1013,Female,30,3,6,10590,120,10710,95,1
1014,Female,39,1,4,6890,70,6960,48,0
1015,Female,40,3,7,6500,120,6620,48,0
1016,Female,36,1,10,9550,70,9620,90,1
1017,Female,23,7,3,7180,120,7300,53,0
1018,Male,32,10,9,9000,120,9120,90,1
1019,Female,38,1,6,10590,70,10660,95,1
1020,Female,41,14,7,6500,120,6620,48,0
1021,Female,33,1,8,7500,70,7570,78,1
1022,Female,23,1,9,9000,70,9070,90,1
1023,Female,44,13,10,9550,120,9670,90,1
1024,Female,43,1,1,5599,70,5669,33,0
1025,Female,24,3,6,10590,120,10710,95,1
1026,Female,34,17,8,7500,120,7620,78,1
1027,Male,46,1,3,7180,70,7250,53,0
1028,Male,34,1,9,9000,70,9070,90,1
1029,Male,41,5,1,5599,120,5719,33,0
1030,Female,48,3,3,7180,120,7300,53,0
1031,Female,41,18,1,5599,120,5719,33,0
1032,Male,22,3,6,10590,120,10710,95,1
1033,Female,25,1,9,9000,70,9070,90,1
1034,Female,42,7,9,9000,120,9120,90,1
1035,Female,42,3,1,5599,120,5719,33,0
1036,Female,46,1,4,6890,70,6960,48,0
1037,Male,23,1,1,5599,70,5669,33,0
1038,Female,43,12,10,9550,120,9670,90,1
1039,Female,44,2,8,7500,120,7620,78,1
1040,Female,38,1,9,9000,70,9070,90,1
1041,Male,26,3,4,6890,120,7010,53,0
1042,Male,34,3,4,6890,120,7010,53,0
1043,Female,35,4,9,9000,120,9120,90,1
1044,Female,22,3,4,6890,120,7010,53,0
1045,Female,45,3,10,9550,120,9670,90,1
1046,Female,24,7,5,7560,120,7680,78,1
1047,Female,22,3,9,9000,120,9120,90,1
1048,Female,45,1,10,9550,70,9620,90,1
1049,Female,45,1,10,9550,70,9620,90,1
1050,Male,33,12,9,9000,120,9120,90,1
1051,Female,41,8,6,10590,120,10710,95,1
1052,Female,40,1,9,9000,70,9070,90,1
1053,Female,33,10,8,7500,120,7620,78,1
1054,Female,38,10,4,6890,120,7010,53,0
1055,Male,38,1,4,6890,70,6960,48,0
1056,Female,49,3,3,7180,120,7300,53,0
1057,Female,49,3,9,9000,120,9120,90,1
1058,Female,29,14,1,5599,120,5719,33,0
1059,Female,37,3,6,10590,120,10710,95,1
1060,Female,35,1,1,5599,70,5669,33,0
1061,Female,41,16,3,7180,120,7300,53,0
1062,Female,33,15,7,6500,120,6620,48,0
1063,Female,42,9,1,5599,120,5719,33,0
1064,Female,39,12,9,9000,120,9120,90,1
1065,Female,50,3,10,9550,120,9670,90,1
1066,Female,49,14,4,6890,120,7010,53,0
1067,Female,28,10,8,7500,120,7620,78,1
1068,Female,49,3,2,5990,120,6110,48,0
1069,Female,32,6,7,6500,120,6620,48,0
1070,Female,38,20,2,5990,120,6110,48,0
1071,Female,38,15,5,7560,120,7680,78,1
1072,Female,43,1,1,5599,70,5669,33,0
1073,Female,24,5,9,9000,120,9120,90,1
1074,Female,30,3,5,7560,120,7680,78,1
1075,Male,30,1,9,9000,70,9070,90,1
1076,Female,22,2,2,5990,120,6110,48,0
1077,Male,46,1,4,6890,70,6960,48,0
1078,Female,27,9,4,6890,120,7010,53,0
1079,Female,25,1,2,5990,70,6060,48,0
1080,Female,23,6,4,6890,120,7010,53,0
1081,Female,26,1,7,6500,70,6570,48,0
1082,Female,36,1,7,6500,70,6570,48,0
1083,Female,35,1,5,7560,70,7630,78,1
1084,Female,40,1,1,5599,70,5669,33,0
1085,Male,25,7,9,9000,120,9120,90,1
1086,Female,45,1,1,5599,70,5669,33,0
1087,Female,27,5,9,9000,120,9120,90,1
1088,Female,35,1,6,10590,70,10660,95,1
1089,Female,48,14,6,10590,120,10710,95,1
1090,Female,35,1,1,5599,70,5669,33,0
1091,Male,47,2,6,10590,120,10710,95,1
1092,Female,43,1,3,7180,70,7250,53,0
1093,Male,34,3,10,9550,120,9670,90,1
1094,Female,49,1,3,7180,70,7250,53,0
1095,Female,27,20,7,6500,120,6620,48,0
1096,Female,24,7,5,7560,120,7680,78,1
1097,Female,34,14,3,7180,120,7300,53,0
1098,Female,25,18,4,6890,120,7010,53,0
1099,Female,41,1,4,6890,70,6960,48,0
1100,Female,36,1,7,6500,70,6570,48,0
1101,Female,24,1,9,9000,70,9070,90,1
1102,Male,28,4,2,5990,120,6110,48,0
1103,Female,34,1,6,10590,70,10660,95,1
1104,Female,31,1,10,9550,70,9620,90,1
1105,Female,38,1,1,5599,70,5669,33,0
1106,Female,50,16,7,6500,120,6620,48,0
1107,Male,45,3,10,9550,120,9670,90,1
1108,Female,22,12,2,5990,120,6110,48,0
1109,Female,46,6,9,9000,120,9120,90,1
1110,Female,37,11,9,9000,120,9120,90,1
1111,Female,33,3,4,6890,120,7010,53,0
1112,Male,36,1,5,7560,70,7630,78,1
1113,Male,26,1,3,7180,70,7250,53,0
1114,Female,42,1,1,5599,70,5669,33,0
1115,Female,30,1,3,7180,70,7250,53,0
1116,Female,45,8,7,6500,120,6620,48,0
1117,Male,41,3,10,9550,120,9670,90,1
1118,Female,44,9,5,7560,120,7680,78,1
1119,Female,36,1,1,5599,70,5669,33,0
1120,Female,30,1,7,6500,70,6570,48,0
1121,Female,48,3,2,5990,120,6110,48,0
1122,Female,34,3,6,10590,120,10710,95,1
1123,Female,28,6,5,7560,120,7680,78,1
1124,Male,47,1,4,6890,70,6960,48,0
1125,Female,42,7,7,6500,120,6620,48,0
1126,Female,43,1,7,6500,70,6570,48,0
1127,Female,27,3,2,5990,120,6110,48,0
1128,Female,35,8,6,10590,120,10710,95,1
1129,Female,38,1,8,7500,70,7570,78,1
1130,Female,39,3,2,5990,120,6110,48,0
1131,Female,23,1,4,6890,70,6960,48,0
1132,Female,45,3,5,7560,120,7680,78,1
1133,Female,32,1,10,9550,70,9620,90,1
1134,Female,25,3,7,6500,120,6620,48,0
1135,Female,25,1,5,7560,70,7630,78,1
1136,Female,31,3,8,7500,120,7620,78,1
1137,Female,44,1,4,6890,70,6960,48,0
1138,Female,22,11,10,9550,120,9670,90,1
1139,Male,25,2,1,5599,120,5719,33,0
1140,Female,37,1,6,10590,70,10660,95,1
1141,Female,36,8,9,9000,120,9120,90,1
1142,Female,24,3,1,5599,120,5719,33,0
1143,Female,38,3,2,5990,120,6110,48,0
1144,Female,23,4,1,5599,120,5719,33,0
1145,Female,23,1,2,5990,70,6060,48,0
1146,Male,37,10,8,7500,120,7620,78,1
1147,Female,48,7,10,9550,120,9670,90,1
1148,Female,41,10,8,7500,120,7620,78,1
1149,Female,43,20,2,5990,120,6110,48,0
1150,Female,46,1,4,6890,70,6960,48,0
1151,Female,36,16,5,7560,120,7680,78,1
1152,Female,33,3,6,10590,120,10710,95,1
1153,Female,50,3,10,9550,120,9670,90,1
1154,Female,31,1,5,7560,70,7630,78,1
1155,Female,34,1,5,7560,70,7630,78,1
1156,Female,36,20,6,10590,120,10710,95,1
1157,Female,28,3,4,6890,120,7010,53,0
1158,Female,32,11,1,5599,120,5719,33,0
1159,Female,34,1,2,5990,70,6060,48,0
1160,Female,24,3,6,10590,120,10710,95,1
1161,Female,44,13,4,6890,120,7010,53,0
1162,Female,23,1,7,6500,70,6570,48,0
1163,Female,37,5,8,7500,120,7620,78,1
1164,Female,29,19,4,6890,120,7010,53,0
1165,Female,30,10,3,7180,120,7300,53,0
1166,Female,31,3,3,7180,120,7300,53,0
1167,Female,42,1,4,6890,70,6960,48,0
1168,Female,26,4,4,6890,120,7010,53,0
1169,Female,43,1,8,7500,70,7570,78,1
1170,Female,40,1,10,9550,70,9620,90,1
1171,Female,46,18,4,6890,120,7010,53,0
1172,Female,35,16,4,6890,120,7010,53,0
1173,Female,49,1,5,7560,70,7630,78,1
1174,Female,47,9,8,7500,120,7620,78,1
1175,Female,32,1,4,6890,70,6960,48,0
1176,Female,23,1,4,6890,70,6960,48,0
1177,Female,42,3,6,10590,120,10710,95,1
1178,Female,23,1,9,9000,70,9070,90,1
1179,Female,24,17,5,7560,120,7680,78,1
1180,Male,32,15,4,6890,120,7010,53,0
